0	0	0.5792357761763203
0	1	0.8034665712301672
0	2	0.6194292469435183
0	3	0.17649495639106194
0	4	0.8060242892584343
1	0	0.6827529984508526
1	1	0.9507277751736919
1	2	0.0478506511751029
1	3	0.20633921372014008
1	4	0.45561230551825105
2	0	0.7366941882042511
2	1	0.7057502260129972
2	2	0.409687776988767
2	3	0.6342434334422986
2	4	0.7759590404574512
3	0	0.7463707164805945
3	1	0.5291470760959927
3	2	0.3983360401337316
3	3	0.7945151429355797
3	4	0.8661602833154564
4	0	0.9894894054213611
4	1	0.6808547964323788
4	2	0.6763305368326381
4	3	0.6124616827712146
4	4	0.2678029350974198
5	0	0.25337873353346574
5	1	0.7861467294295661
5	2	0.9564718384694202
5	3	0.24875700814390111
5	4	0.7218529731254316
6	0	0.4593890013338572
6	1	0.7429864315063379
6	2	0.26648202787718267
6	3	0.40392932387303226
6	4	0.04426056423060154
7	0	0.8192781908288564
7	1	0.5275112807531296
7	2	0.3265054975078001
7	3	0.18792571790678048
7	4	0.8410132759179595
8	0	0.3774791277676802
8	1	0.734258120153843
8	2	0.6440307019325395
8	3	0.9807806629611573
8	4	0.3344013503433153
9	0	0.9950236999497035
9	1	0.22844666860742202
9	2	0.43864833988465635
9	3	0.8785001888799571
9	4	0.018825427189748
10	0	0.77581267613498
10	1	0.9372634220372376
10	2	0.7927482274281152
10	3	0.4470283316389675
10	4	0.10259804608270706
11	0	0.5169039052321283
11	1	0.066402932146161
11	2	0.346142828579035
11	3	0.8053129396097592
11	4	0.34548449865075515
12	0	0.8553596229569497
12	1	0.6554461410140416
12	2	0.8622592886730186
12	3	0.6268106499113708
12	4	0.5198893504475285
13	0	0.7526151805310652
13	1	0.4832675985050203
13	2	0.24237557002068677
13	3	0.632019105421739
13	4	0.90622341902356
14	0	0.9245684597658999
14	1	0.12118204395970222
14	2	0.016586557759413534
14	3	0.9015818904443266
14	4	0.39085875993386
15	0	0.7670864530927137
15	1	0.10541095005823098
15	2	0.10903681063727977
15	3	0.8722818822141034
15	4	0.5465114195877202
16	0	0.3765317009204673
16	1	0.16190047529265916
16	2	0.20850134650130292
16	3	0.8714581005178887
16	4	0.08982171284186624
17	0	0.3452541096051852
17	1	0.9477834384461836
17	2	0.13811169348134245
17	3	0.11733191544452815
17	4	0.8401716576062356
18	0	0.28695320470998387
18	1	0.3161022187156791
18	2	0.38212339759853164
18	3	0.04019478817484945
18	4	0.9380055051021603
19	0	0.477277709557562
19	1	0.613296726035088
19	2	0.5730984210183822
19	3	0.7728227323274008
19	4	0.9129117846057131
20	0	0.4308341905616063
20	1	0.6353643601084946
20	2	0.9734223672431846
20	3	0.015424804241537915
20	4	0.7814069500854564
21	0	0.4053677939326852
21	1	0.886040993656761
21	2	0.3589818888575783
21	3	0.12395432245054028
21	4	0.43292173496117925
22	0	0.052304044174365405
22	1	0.6891949368172061
22	2	0.9183577997995902
22	3	0.5925089013922722
22	4	0.24054611695974848
